ring,반지
glassses,안경
in,"~안에, ~안의; ~에 (월, 달)"
on,"~위에; ~에 (요일, 날짜)"
at,~에 (시간)
under,"~아래에, ~밑에"
class,수업 (시간)
jar,유리병
lesson,"수업, 강습"
album,앨범
lake,호수
barbecue,바비큐 (파티)
hot dog,핫도그
unit16,
shy,"수줍어하는, 부끄럼 타는"
quiet – quietly,조용한 – 조용히
slow – slowly,"느린 – 느리게, 천천히"
loud – loudly,"(소리가) 큰, 시끄러운 – 큰소리로, 크게"
kind – kindly,친절한 – 친절하게
careful – carefully,조심하는 – 조심해서
happy – happily,행복한 – 행복하게
dangerous – dangerously,위험한 – 위험하게
noisy – noisily,시끄러운 – 시끄럽게
fast – fast,"빠른 – 빠르게, 빨리"
early – early,일찍 – 일찍
late – late,늦은 – 늦게
good – well,"좋은, 훌륭한 – 잘"
runner,"달리는 사람, 주자"
walker,걷는 사람
driver,운전자
bark,(개가) 짖다
paint,(물감 등으로) 그리다
smile,"웃다, 미소 짓다"
snail,달팽이
move,움직이다
unit17,
small – smaller,작은 – 더 작은
light – lighter,가벼운 – 더 가벼운
fast – faster,빠른 – 더 빠른
large – larger,"큰, 넓은 – 더 큰, 더 넓은"
nice – nicer,멋진 – 더 멋진
big – bigger,큰 – 더 큰
hot – hotter,"더운, 뜨거운 – 더 더운, 더 뜨거운"
heavy – heavier,무거운 – 더 무거운
easy – easier,쉬운 – 더 쉬운
expensive – more expensive,비싼 – 더 비싼
dangerous – more dangerous,위험한 – 더 위험한
beautiful – more beautiful,아름다운 – 더 아름다운
slow – slower,느린 – 더 느린
cheap – cheaper,(값이) 싼 – 더 싼
short – shorter,짧은 – 더 짧은
long – longer,긴 – 더 긴
cool – cooler,시원한 – 더 시원한
whale,고래
watermelon,수박
