findings,(조사·연구 등의) 결과
concern,~에 관한[관련된] 것이다
to the extent that,~할 정도[범위] 까지
common sense,상식
unsettling,"불편한, 불안하게 하는"
startling,놀라운
insight,통찰(력)
statistics,통계학; 통계
relevance,적절성; 관련성
inherent,내재하는; 타고난
ritual,의례; 의식 절차
troop,군대; 병력
wheat flour,밀가루
inclusion,포함
harvest,수확
ensure,보장하다
hand out,나눠주다
have something to do with,~와 관련이 있다
eventual,궁극적인
come by,"~을 얻다, 구하다"
treat,특별한 것
regional,지역적인
accounting,회계
engineering,공학
crucial,중대한; 결정적인
aesthetics,미학
overwhelm,"압도하다, 휩싸다"
stock-market,주식 시장의
poll,여론 조사
far-reaching,"커다란, 광범위한"
aspect,"측면, 양상"
measurable,측정할 수 있는
unit5,
physicist,물리학자
specialized,전문화된
receptive,수용적인
eye-opening,"놀랄만한, 괄목할 만한"
enrich,"풍요롭게 하다, 질을 높이다"
celebrity,유명 인사
womb,자궁
pregnant,임신한
predator,"포식자, 포식 동물"
appropriate,적절한
grant,"(탄원·간청 등을) 들어주다, 승인하다"
competition,경쟁자; 경쟁
accomplish,"성취하다, 해내다"
expectation,"기대, 예상"
approach,접근(법); 다가가다
potential,"가능성 있는, 잠재적인; 가능성, 잠재력"
overwhelmed,압도된
possibility,가능성
identify,확인하다
take a risk,위험을 감수하다
stare at,~을 응시하다
matter,중요하다
end up v-ing,결국 v하게 되다
snatch,"날치기하다, 잡아채다"
function,"행사, 의식; 기능"
probe,(~을) 조사하다
networking,인적 네트워크[정보망] 형성
strike up,(대화·관계 등을) 시작하다
engage,(대화 등에) 끌어들이다
initiate,"~을 개시하다, 착수시키다"
momentary,"찰나의, 순간적인"
in vain,"허사가 되어, 헛되이"
donation,기부
fund,자금; 자금을 제공하다
slight,"미세한, 약간의"
pressure,"기압; 압박, 압력"
depth,깊이
lung,폐
shrink,줄어들다
subsidy,보조금
industrial agriculture,산업형 농업
accelerate,가속화하다
renewable,재생 가능한
impressionist,인상파 화가
run out of,"~을 다 써버리다, ~이 없어지다"
preparation,준비
ingredient,"재료, 성분"
injured,"부상을 입은, 다친"
hemisphere,반구
analyze,분석하다; 검토하다
irritation,짜증
irritated,짜증이 난
individual,사람; 개인
blind,알아보지 못하는; 맹목적인
sensitive,세심한; 민감한
annoyance,짜증
apply for,~에 지원하다
pay off,"결실을 보다, 성공하다, 성과를 올리다"
career,경력; 직장 생활; 직업
back and forth,이리저리[앞뒤로] 움직이는; 왔다 갔다(하는)
for sure,"틀림없이, 확실히"
hurriedly,"부리나케, 황급히, 허둥지둥"
reach into,~안에 손을 넣다
double-check,재확인하다
