casual,1. 태평스러운; 무심한 2. 평상시의 3. 우연한; 평상복
dependent,"1. 의존하는, 의지하는 2. (~에) 좌우되는"
unit11,
just,"1. 딱, 꼭 2. 막, 방금 3. 단지; 공정한"
rather,"1. 상당히, 꽤 2. 오히려"
definitely,"분명히, 확실히"
indeed,"1. 정말로, 확실히 2. 사실, 실은"
overall,"전반적으로, 종합적으로; 전반적인, 종합적인"
simply,"1. 그냥, 그저 (단순히) 2. 쉽게, 간단히 3. 간소하게"
merely,"단지, 그저"
extremely,"극도로, 몹시"
badly,"1. 서투르게; 나쁘게 2. 몹시, 대단히"
somehow,"1. 어떻게든 2. 왠지, 웬일인지"
somewhat,"다소, 약간"
altogether,"1. 완전히 2. 총, 모두 합쳐"
highly,"1. 매우 2. (수준, 양 등이) 고도로, 많이"
increasingly,"점점 더, 갈수록 더"
apparently,"보아하니, 듣자하니"
basically,"근본적으로, 기본적으로; 무엇보다도"
necessarily,필연적으로; 반드시
roughly,1. 거칠게 2. 대략
luckily,"다행히, 운 좋게"
fortunately,"다행스럽게도, 운 좋게도"
frankly,"솔직히, 솔직히 말하면"
nowadays,"요즈음에는, 오늘날에는"
overnight,"1. 밤새 2. 하룻밤 사이에, 갑자기; 1. 야간의 2. 하룻밤 사이의"
throughout,"1. 두루, 도처에 2. ~ 내내, ~ 동안 죽"
forth,앞으로; (안에서) 밖으로
aside,1. 한쪽으로; 조금 떨어져 2. (나중에 쓰려고) 따로
upstairs,"위층으로, 위층에서; 위층"
underneath,(특히 가려져) ~의 아래에; 아래에
downward(s),"아래쪽으로, 아래를 향하여; 하향의"
nationwide,전국적으로; 전국적인
unit12,
besides,"게다가, 뿐만 아니라; ~ 외에"
furthermore,"뿐만 아니라, 더욱이"
additionally,게다가
likewise,"똑같이, 마찬가지로"
meanwhile,"1. 그 동안에, 그 사이에 2. 한편"
accordingly,"그에 따라서, 그래서"
despite,~에도 불구하고
except,"~을 제외하고는, ~ 외에는"
per,"~당, ~마다"
unlike,"~와 달리; ~와 다른; 다른, 같지 않은"
regardless of,"~에 상관없이, ~에 구애받지 않고"
according to,1. ~에 따르면 2. ~에 따라
owing to,~ 때문에
thanks to,~ 덕분에
nevertheless,그럼에도 불구하고
otherwise,"1. 그렇지 않으면 2. 그 외에는 3. 다르게, 달리"
whereas,"반면에, 그러나"
nonetheless,그럼에도 불구하고
thus,"그러므로, 따라서"
now that,"~이므로, ~이기 때문에"
beyond,"1. ~ 너머 2. ~ 이상 3. (능력, 한계 등을) 넘어서는; 1. 건너편에 2. 그 이후에"
beneath,"1. 밑에, 아래에 2. (수준 등이) ~보다 못한[낮은]; 바로 밑에, 아래쪽에"
till,~까지
afterward(s),"(그) 후에, 나중에"
thereafter,"그 후에, 그 이래로"
hardly,거의 ~ 않는
barely,"거의 ~ 않는; 겨우, 간신히"
scarcely,"거의 ~ 않는; 겨우, 간신히"
rarely,좀처럼 ~ 않는; 드물게
seldom,좀처럼 ~ 않는
unit13,
sensible,"분별력 있는, 현명한"
